,source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights,user_type
1110,Student66,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
1112,Student3,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
1114,Student35,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
1517,Student60,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Student
1519,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Teacher
1521,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Teacher
1523,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Teacher
1525,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Teacher
1527,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Teacher
1529,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Teacher
1531,Teacher2,ids78dp9wje3dz,directed,post_graph,8,0,0,0,8,Teacher
1636,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1638,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1640,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1642,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1644,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1646,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1648,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1650,Teacher2,ids7ist6jyy48b,directed,post_graph,8,0,0,0,8,Teacher
1724,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1726,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1728,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1730,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1732,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1734,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1736,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1738,Teacher2,ids7y9t2le33yh,directed,post_graph,8,0,0,0,8,Teacher
1802,Student9,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Student
1804,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Teacher
1806,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Teacher
1808,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Teacher
1810,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Teacher
1812,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Teacher
1814,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Teacher
1816,Teacher3,ids9atmqxgm787,directed,post_graph,8,0,0,0,8,Teacher
1847,Student34,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Student
1849,Student22,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Student
1851,Student8,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Student
1853,Teacher2,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Teacher
1855,Student68,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Student
1857,Student32,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Student
1859,Student77,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Student
1861,Student96,idslebcq70w3nz,directed,post_graph,8,0,0,0,8,Student
2132,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,0,8,Teacher
2134,Student74,idto0s6rq512u0,directed,post_graph,8,0,0,0,8,Student
2136,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,0,8,Teacher
2138,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,0,8,Teacher
2140,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,1,9,Teacher
2142,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,1,9,Teacher
2144,Student74,idto0s6rq512u0,directed,post_graph,8,0,0,1,9,Student
2146,Teacher6,idto0s6rq512u0,directed,post_graph,8,0,0,1,9,Teacher
2279,Student10,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8,Student
2281,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8,Teacher
2283,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8,Teacher
2285,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8,Teacher
2287,Student10,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8,Student
2289,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,0,8,Teacher
2291,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,0,0,1,9,Teacher
2293,Student10,idtv06x6l8y1pi,directed,post_graph,8,0,0,1,9,Student
2670,Student79,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Student
2672,Student79,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Student
2674,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Teacher
2676,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Teacher
2678,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Teacher
2680,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Teacher
2682,Student79,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Student
2684,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,0,0,0,8,Teacher
2731,Student47,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Student
2733,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Teacher
2735,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Teacher
2737,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Teacher
2739,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Teacher
2741,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Teacher
2743,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Teacher
2745,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,0,0,0,8,Teacher
3454,Student34,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3456,Student65,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3458,Student47,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3460,Student1,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3462,Student28,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3464,Student8,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3466,Student85,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3468,Student68,ieai43s09ii3qh,directed,post_graph,8,0,0,0,8,Student
3570,Student8,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3572,Student71,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3574,Student32,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3576,Student13,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3578,Student46,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3580,Student13,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3582,Student13,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3584,Student68,iecgnq09aza2xa,directed,post_graph,8,0,0,0,8,Student
3606,Student68,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3608,Student42,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3610,Student51,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3612,Student24,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3614,Student29,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3616,Student46,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3618,Student1,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Student
3620,Teacher2,ieecdf23g055qb,directed,post_graph,8,0,0,0,8,Teacher
4464,Student12,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Student
4466,Student28,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Student
4468,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Teacher
4470,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Teacher
4472,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Teacher
4474,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Teacher
4476,Student28,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Student
4478,Teacher4,if4o0ll276n706,directed,post_graph,8,0,0,0,8,Teacher
4498,Student71,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Student
4500,Student74,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Student
4502,Teacher6,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Teacher
4504,Teacher6,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Teacher
4506,Teacher6,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Teacher
4508,Teacher6,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Teacher
4510,Student74,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Student
4512,Teacher6,if4wta3t31d7pi,directed,post_graph,8,0,0,1,9,Teacher
4563,Student30,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4565,Student43,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4567,Student91,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4569,Student10,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4571,Student54,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4573,Student101,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
4575,Teacher2,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Teacher
4577,Student13,if5xwj0owlg26q,directed,post_graph,8,0,0,0,8,Student
3605,Student61,ieecdf23g055qb,directed,post_graph,8,37,0,0,45,Student
2669,Teacher1,idxd5l7r3ti7i1,directed,post_graph,8,4,0,0,12,Teacher
2278,Teacher7,idtv06x6l8y1pi,directed,post_graph,8,5,0,0,13,Teacher
2730,Teacher1,idxdhd80h2v1sc,directed,post_graph,8,5,0,0,13,Teacher
3374,Student65,ie7lv4m8t2q79d,directed,post_graph,8,59,0,0,67,Student
1516,Teacher2,ids78dp9wje3dz,directed,post_graph,8,6,0,0,14,Teacher
1635,Teacher2,ids7ist6jyy48b,directed,post_graph,8,6,0,0,14,Teacher
1801,Teacher3,ids9atmqxgm787,directed,post_graph,8,6,0,0,14,Teacher
2131,Teacher6,idto0s6rq512u0,directed,post_graph,8,6,0,0,14,Teacher
4463,Teacher4,if4o0ll276n706,directed,post_graph,8,6,0,0,14,Teacher
4497,Teacher6,if4wta3t31d7pi,directed,post_graph,8,6,0,0,14,Teacher
1846,Student55,idslebcq70w3nz,directed,post_graph,8,67,0,0,75,Student
1723,Teacher2,ids7y9t2le33yh,directed,post_graph,8,7,0,0,15,Teacher
3569,Student13,iecgnq09aza2xa,directed,post_graph,8,70,0,0,78,Student
281,Student81,idgw6kt1inbha,directed,post_graph,8,74,0,0,82,Student
738,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
740,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
742,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
744,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
746,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
748,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
750,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
752,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
754,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,0,0,0,9,Teacher
1588,Student54,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Student
1590,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Teacher
1592,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Teacher
1594,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Teacher
1596,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Teacher
1598,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Teacher
1600,Student54,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Student
1602,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Teacher
1604,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,0,0,0,9,Teacher
1877,Student55,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1879,Student1,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1881,Student74,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1883,Student101,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1885,Student85,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1887,Student34,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1889,Student65,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1891,Student95,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
1893,Student74,idthq2s8gae4ht,directed,post_graph,9,0,0,0,9,Student
2149,Student3,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Student
2151,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2153,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2155,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2157,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2159,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2161,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2163,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2165,Teacher6,idto5okz6sg5b0,directed,post_graph,9,0,0,0,9,Teacher
2296,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2298,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2300,Teacher7,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Teacher
2302,Teacher7,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Teacher
2304,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2306,Student81,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Student
2308,Teacher7,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Teacher
2310,Teacher7,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Teacher
2312,Teacher7,idtv09qftnh1zf,directed,post_graph,9,0,0,0,9,Teacher
2763,Student87,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Student
2765,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Teacher
2767,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Teacher
2769,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Teacher
2771,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Teacher
2773,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Teacher
2775,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Teacher
2777,Student87,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Student
2779,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,0,0,0,9,Teacher
2797,Student30,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Student
2799,Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Teacher
2801,Student30,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Student
2803,Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Teacher
2805,Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Teacher
2807,Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Teacher
2809,Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Teacher
2811,Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Teacher
2813,Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9,Teacher
2816,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Teacher
2818,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Teacher
2820,Student97,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Student
2822,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Teacher
2824,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Teacher
2826,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Teacher
2828,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Teacher
2830,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Teacher
2832,Student97,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9,Student
3331,Student72,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3333,Student50,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3335,Student95,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3337,Student46,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3339,Student40,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3341,Student32,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3343,Student28,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3345,Student55,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3347,Student9,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9,Student
3732,Student96,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3734,Student26,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3736,Student83,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3738,Student34,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3740,Student6,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3742,Student71,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3744,Student45,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3746,Student13,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3748,Student61,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9,Student
3877,Teacher2,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Teacher
3879,Student8,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3881,Student43,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3883,Student26,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3885,Student85,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3887,Student41,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3889,Student83,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3891,Student98,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
3893,Student7,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9,Student
4778,Teacher2,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Teacher
4780,Student22,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4782,Student3,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4784,Student61,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4786,Student72,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4788,Student36,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4790,Student77,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4792,Student34,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
4794,Student46,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9,Student
2295,Teacher7,idtv09qftnh1zf,directed,post_graph,9,4,0,0,13,Teacher
3330,Student13,ie6olfrtwac2kz,directed,post_graph,9,48,0,0,57,Student
2148,Teacher6,idto5okz6sg5b0,directed,post_graph,9,5,0,0,14,Teacher
2762,Teacher1,idxdmkbfrft2zw,directed,post_graph,9,5,0,0,14,Teacher
737,Teacher2,idqvgdh5ck73qd,directed,post_graph,9,7,0,0,16,Teacher
1587,Teacher2,ids7dz8yddz5l2,directed,post_graph,9,7,0,0,16,Teacher
2796,Teacher1,idxdpz40gup20e,directed,post_graph,9,7,0,0,16,Teacher
2815,Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,7,0,0,16,Teacher
1876,Student7,idthq2s8gae4ht,directed,post_graph,9,74,0,0,83,Student
481,Student6,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
483,Student8,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
485,Student35,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
487,Student24,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
489,Student60,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
491,Student85,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
493,Teacher2,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Teacher
495,Student46,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
497,Student55,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
499,Student44,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10,Student
537,Student34,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
539,Student60,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
541,Student76,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
543,Teacher2,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Teacher
545,Student72,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
547,Student35,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
549,Student90,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
551,Student34,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
553,Student44,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
555,Student90,idn30rqxc2d730,directed,post_graph,10,0,0,0,10,Student
1995,Student41,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Student
1997,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
1999,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
2001,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
2003,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
2005,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
2007,Student41,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Student
2009,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
2011,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
2013,Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11,Teacher
2058,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2060,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2062,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2064,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2066,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2068,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2070,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2072,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2074,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2076,Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10,Teacher
2315,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2317,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2319,Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Teacher
2321,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2323,Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Teacher
2325,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Student
2327,Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Teacher
2329,Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Teacher
2331,Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10,Teacher
2333,Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,1,11,Student
2387,Student35,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Student
2389,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2391,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2393,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2395,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2397,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2399,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2401,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2403,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2405,Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10,Teacher
2435,Student59,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Student
2437,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2439,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2441,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2443,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2445,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2447,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2449,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2451,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
2453,Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10,Teacher
3075,Student85,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3077,Student51,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3079,Student41,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3081,Student21,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
3083,Student24,ie1a23o4dql323,directed,post_graph,10,0,0,0,10,Student
