User Name,Order of Submission (1=first),Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 10 text,Question 11 text,Question 12 text,Question 13 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text
User85,1,0,CS6300: Software Development Processes,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Neither confident nor unconfident,5 - A Little Too Fast,6 - Too Hard,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,Other (please specify below),7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User210,1,0,No Answer,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat confident,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,6 - Agree,4 - Neither Agree nor Disagree,6 - Agree,On Piazza|Via the OMS Google Plus group,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User211,1,0,No Answer,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Neither confident nor unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,6 - Agree,On Piazza,N/A - I have not taken any other OMS classes.,No Answer,4 - About the Same as other college courses.,N/A - I have not taken any other OMS classes.,N/A - I have not taken any non-OMS online classes.,N/A - I have not taken any college courses outside the OMS.,5 - Good
User212,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes|CS6440: Health Informatics,"My agent primarily used verbal representations, although it also used the visual representations in some places.",Somewhat confident,Somewhat unconfident,4 - About Right,5 - A Little Too Hard,3 - Disagree Slightly,2 - Disagree,2 - Disagree,3 - Disagree Slightly,5 - Agree Slightly,5 - Agree Slightly,On Piazza,3 - Not Quite as Good as other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User213,1,0,CS6310: Software Architecture and Design,"My agent used visual representations exclusively; however, I did experiment with the verbal representations after Project 1's deadline (but my submitted agent does not use them).",Neither confident nor unconfident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,On Piazza|Via E-Mail,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User25,1,0,"CS6505: Computability, Complexity & Algorithms","My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Very confident,Somewhat confident,4 - About Right,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User214,1,0,No Answer,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,6 - Too Fast,5 - A Little Too Hard,1 - Strongly Disagree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,Via E-Mail|Via the OMS Google Plus group,N/A - I have not taken any other OMS classes.,N/A - I have not taken any non-OMS online classes.,N/A - I have not taken any college courses outside the OMS.,N/A - I have not taken any other OMS classes.,3 - Not Quite as Good as non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User33,1,0,CS8803: AI for Robotics|CS4495: Computer Vision,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Very confident,Very confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,3 - Disagree Slightly,3 - Disagree Slightly,On Piazza,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User215,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,5 - Agree Slightly,4 - Neither Agree nor Disagree,3 - Disagree Slightly,3 - Disagree Slightly,5 - Agree Slightly,3 - Disagree Slightly,On Piazza|Via E-Mail,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - Fair
User34,1,0,CS7641: Machine Learning|CS6475: Computational Photography,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,3 - Not Quite as Good as non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User87,1,0,CS7641: Machine Learning|CS6475: Computational Photography,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User216,No submission,,,,,,,,,,,,,,,,,,,,,
User217,1,0,"CS6250: Computer NetworLast192|CS6505: Computability, Complexity & Algorithms",My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,6 - Too Hard,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User218,1,0,CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Neither confident nor unconfident,4 - About Right,4 - About Right,4 - Neither Agree nor Disagree,2 - Disagree,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,On Piazza,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User89,No submission,,,,,,,,,,,,,,,,,,,,,
User26,1,0,CS6300: Software Development Processes,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Very confident,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,Via E-Mail|Via Phone or Teleconferencing,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User27,No submission,,,,,,,,,,,,,,,,,,,,,
User90,1,0,"CS8803: AI for Robotics|CS7641: Machine Learning|CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6210: Advanced Operating Systems|CS6505: Computability, Complexity & Algorithms|CS6310: Software Architecture and Design|CS6440: Health Informatics","My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Neither confident nor unconfident,Neither confident nor unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via E-Mail|Via another chat application|Via the OMS Facebook page|Via the OMS Google Plus group,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User91,1,0,CS4495: Computer Vision,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Very unconfident,Somewhat confident,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via HipChat,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User222,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,"My agent used visual representations exclusively; however, I did experiment with the verbal representations after Project 1's deadline (but my submitted agent does not use them).",Very confident,Very confident,4 - About Right,4 - About Right,7 - Strongly Agree,4 - Neither Agree nor Disagree,1 - Strongly Disagree,1 - Strongly Disagree,7 - Strongly Agree,1 - Strongly Disagree,On Piazza,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,7 - Excellent
User223,1,0,"CS7641: Machine Learning|CS6250: Computer NetworLast192|CS6505: Computability, Complexity & Algorithms|CS6475: Computational Photography",My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,On Piazza,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - Good
User224,1,0,"CS6250: Computer NetworLast192|CS6505: Computability, Complexity & Algorithms|CS8803: Introduction to Operating Systems","My agent primarily used visual representations, although it also used the verbal representations in some places.",Very confident,Very confident,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User225,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat confident,Somewhat confident,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User226,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used an even mix of verbal representations and visual representations.,Somewhat confident,Somewhat unconfident,5 - A Little Too Fast,7 - Way Too Hard,4 - Neither Agree nor Disagree,5 - Agree Slightly,3 - Disagree Slightly,6 - Agree,6 - Agree,1 - Strongly Disagree,On Piazza,3 - Not Quite as Good as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User92,No submission,,,,,,,,,,,,,,,,,,,,,
User227,1,0,CS8803: AI for Robotics,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Very confident,Somewhat confident,4 - About Right,4 - About Right,3 - Disagree Slightly,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,7 - Strongly Agree,7 - Strongly Agree,On Piazza|Via E-Mail,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,4 - About the Same as non-OMS online classes.,6 - Significantly Better than other college courses.,5 - Good
User228,1,0,CS8803: AI for Robotics|CS6440: Health Informatics,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,No Answer,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User330,1,0,CS6250: Computer NetworLast192,"My agent used visual representations exclusively; however, I did experiment with the verbal representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat unconfident,Somewhat confident,5 - A Little Too Fast,4 - About Right,6 - Agree,3 - Disagree Slightly,3 - Disagree Slightly,6 - Agree,4 - Neither Agree nor Disagree,7 - Strongly Agree,On Piazza,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - Good
User93,1,0,"CS7641: Machine Learning|CS6250: Computer NetworLast192|CS6210: Advanced Operating Systems|CS6505: Computability, Complexity & Algorithms|CS6310: Software Architecture and Design|CS6290: High-Performance Computer Architecture",My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat unconfident,Somewhat unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,3 - Disagree Slightly,5 - Agree Slightly,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,On Piazza|Via another chat application,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,4 - Fair
User94,1,0,CS4495: Computer Vision,"My agent used visual representations exclusively; however, I did experiment with the verbal representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat unconfident,Very unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,5 - Agree Slightly,7 - Strongly Agree,4 - Neither Agree nor Disagree,6 - Agree,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User229,1,0,No Answer,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Somewhat confident,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,On Piazza,N/A - I have not taken any other OMS classes.,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,N/A - I have not taken any other OMS classes.,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User373,1,0,CS6475: Computational Photography,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat unconfident,Neither confident nor unconfident,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,5 - Agree Slightly,On Piazza|Via E-Mail,7 - Enormously Better than other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User95,1,0,"CS6505: Computability, Complexity & Algorithms",My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,6 - Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,4 - About the Same as other college courses.,7 - Excellent
User232,1,0,"CS6505: Computability, Complexity & Algorithms|CS8803: Introduction to Operating Systems",My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,6 - Agree,On Piazza,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User233,No submission,,,,,,,,,,,,,,,,,,,,,
User234,1,0,CS6300: Software Development Processes,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Very unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,On Piazza|Via E-Mail|Meeting in Person,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User235,1,0,CS6300: Software Development Processes|CS6310: Software Architecture and Design,"My agent primarily used verbal representations, although it also used the visual representations in some places.",Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,7 - Strongly Agree,5 - Agree Slightly,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,On Piazza|Via the OMS Google Plus group,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User237,1,0,CS6250: Computer NetworLast192|CS6475: Computational Photography,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,Other (please specify below),6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User96,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6310: Software Architecture and Design,My agent used an even mix of verbal representations and visual representations.,Somewhat confident,Somewhat confident,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,6 - Agree,6 - Agree,7 - Strongly Agree,5 - Agree Slightly,6 - Agree,On Piazza|Via the OMS Google Plus group,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User238,No submission,,,,,,,,,,,,,,,,,,,,,
User240,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via E-Mail|Via Phone or Teleconferencing|Via the OMS Google Plus group,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User97,1,0,CS6300: Software Development Processes,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,4 - Neither Agree nor Disagree,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza|Via E-Mail|Via HipChat,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User367,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6310: Software Architecture and Design,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,6 - Too Fast,5 - A Little Too Hard,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User242,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes,My agent used an even mix of verbal representations and visual representations.,Somewhat confident,Somewhat unconfident,6 - Too Fast,5 - A Little Too Hard,3 - Disagree Slightly,5 - Agree Slightly,1 - Strongly Disagree,3 - Disagree Slightly,7 - Strongly Agree,3 - Disagree Slightly,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User331,1,0,CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat confident,5 - A Little Too Fast,6 - Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza|Via E-Mail|Via the OMS Google Plus group,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User244,1,0,CS7641: Machine Learning,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat unconfident,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,Via E-Mail|Via another chat application,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User245,1,0,CS6310: Software Architecture and Design|CS8803: Introduction to Operating Systems,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,5 - A Little Too Fast,4 - About Right,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,3 - Disagree Slightly,5 - Agree Slightly,On Piazza,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User246,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat unconfident,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,6 - Agree,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User247,1,0,CS8803: AI for Robotics|CS6250: Computer NetworLast192|CS6440: Health Informatics,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat unconfident,7 - Way Too Fast,6 - Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User342,1,0,No Answer,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat confident,5 - A Little Too Fast,4 - About Right,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,6 - Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via E-Mail,N/A - I have not taken any other OMS classes.,5 - A Little Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,N/A - I have not taken any other OMS classes.,5 - A Little Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,6 - Very Good
User248,1,0,CS8803: AI for Robotics,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,5 - Agree Slightly,6 - Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User249,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6440: Health Informatics,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,Via E-Mail|Meeting in Person|Via Phone or Teleconferencing,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User250,1,0,CS7641: Machine Learning,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,4 - About Right,7 - Strongly Agree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,7 - Strongly Agree,3 - Disagree Slightly,4 - Neither Agree nor Disagree,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
