User Name,Order of Submission (1=first),Part 1 Score,Part 2 Score,Part 3 Score,Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 13 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text,Question 22 text
User96,1,0,0,0,0,45 to 54,Male,1: United States of America,1: United States of America,1: Florida,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend evening (starting between 5PM and 8PM).,Architecture/Design|Computing (Data & Data Analysis)|Computing (Software),Masters Degree,12-15 hours per week,Yes,Java,15-20,3,0,10+
User238,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: CA,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),No Answer,Computing (Data & Data Analysis),Bachelors Degree,9-12 hours per week,Yes,Python,3-Jan,2,0,3-Feb
User240,1,0,0,0,0,35 to 44,Male,1: India,1: USA,1: New Jersey,1: English,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).,Computing (Software),Masters Degree,12-15 hours per week,Yes,Java,15-20,2,0,1
User97,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Utah,1: English,Native speaker,"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)",A weekend evening (starting between 5PM and 8PM).,Computing (Hardware)|Computing (Software)|Military,Bachelors Degree,6-9 hours per week,Yes,C,10-May,1,0,5-Mar
User367,1,0,0,0,0,25 to 34,Male,1: Canada,1: Canada,1: Ontario,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).,Education (Non-Traditional),Bachelors Degree,15-18 hours per week,Yes,Java,3-Jan,4,0,3-Feb
User242,1,0,0,0,0,45 to 54,Male,1: United States,1: United States,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,12-15 hours per week,Yes,Java,20+,2,0,3-Feb
User331,1,0,0,0,0,25 to 34,Male,1: Colombia,1: USA,1: FL,1: SLast218ish,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday afternoon (starting between 1PM and 4PM).,Computing (Data & Data Analysis)|Computing (Hardware)|Computing (Software)|Engineering,Masters Degree,9-12 hours per week,Yes,Python,3-Jan,1,0,10-May
User244,1,0,0,0,0,35 to 44,Male,1: United States,1: United States,1: Georgia (GA),1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software)|Engineering,Bachelors Degree,15-18 hours per week,Yes,C#,20+,1,0,0
User245,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: NY,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Mobile),Bachelors Degree,3-6 hours per week,Yes,C++,5-Mar,2,0,0
User246,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Software)|Management,Masters Degree,12-15 hours per week,Yes,Python,5-Mar,3,0,0
User247,1,0,0,0,0,25 to 34,Male,1: united states,1: United States,1: NJ,1: English,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Ruby,15-Oct,3,0,0
User342,1,0,0,0,0,25 to 34,Female,1: Italy,1: Italy,"1: Tuscany, Florence",1: italian,Partially fluent,"UTC +02:00 (Eastern Africa, Eastern Europe, Western parts of the Middle East)",A weekday morning (starting between 9AM and 12PM).,Engineering,Masters Degree,6-9 hours per week,Yes,C,0,0,0,3-Feb
User248,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,EntrepFirst210urship|Other (specify below),Bachelors Degree,9-12 hours per week,Yes,Python,3-Jan,1,0,10-May
User249,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: GA - Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software)|Engineering,Bachelors Degree,12-15 hours per week,Yes,Java,15-Oct,4,0,5-Mar
User250,1,0,0,0,0,25 to 34,Female,1: Moldova,1: United States,1: MA,1: English,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Data & Data Analysis),Bachelors Degree,15-18 hours per week,Yes,Python,5-Mar,1,0,10+
User98,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Masters Degree,12-15 hours per week,Yes,Python,10-May,1,0,10+
User99,1,0,0,0,0,18 to 24,Male,1: United States,1: United States,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Mobile)|Computing (Software),Bachelors Degree,6-9 hours per week,Yes,Java,5-Mar,1,0,3-Feb
User368,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: California,1: American English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,"Computing (HCI, UI, UX)|Computing (Mobile)",Bachelors Degree,9-12 hours per week,Yes,Java,5-Mar,1,0,10-May
User332,1,0,0,0,0,18 to 24,Male,1: Norway,1: USA,1: Minnesota,1: Norwegian,Fully fluent (non-native speaker),"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software),Bachelors Degree,6-9 hours per week,Yes,C,5-Mar,2,0,0
User252,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Education (K-12),Bachelors Degree,3-6 hours per week,Yes,Java,10-May,1,0,0
User100,1,0,0,0,0,25 to 34,Female,1: USA,1: USA,1: TX,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis),Masters Degree,6-9 hours per week,Yes,Python,5-Mar,1,0,10-May
User333,1,0,0,0,0,25 to 34,Female,1: India,1: US,1: CA,1: English,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,Engineering|Healthcare/Medicine,Masters Degree,6-9 hours per week,Yes,Perl,5-Mar,1,0,5-Mar
User253,1,0,0,0,0,25 to 34,Male,1: India,1: India,1: Tamil Nadu India,1: Tamil,Fully fluent (non-native speaker),"UTC +05:00 (Central Asia, India)",A weekday afternoon (starting between 1PM and 4PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend night (starting between 9PM and 12AM).,Computing (Mobile)|Computing (Software),Bachelors Degree,15-18 hours per week,Yes,Java,10-May,2,0,3-Feb
User254,1,0,0,0,0,35 to 44,Female,1: USA,1: USA,1: TX,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Engineering,Bachelors Degree,12-15 hours per week,Yes,Python,15-Oct,1,0,5-Mar
User255,1,0,0,0,0,25 to 34,Male,1: United States of America,1: United States of America,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).,Computing (Software)|Military,Bachelors Degree,18-21 hours per week,Yes,JavaScript,15-Oct,1,1,3-Feb
User101,1,0,0,0,0,35 to 44,Male,1: United States,1: United States,1: FL,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).,Computing (Software)|Education (Non-Traditional)|Military,Bachelors Degree,6-9 hours per week,Yes,Python,15-20,5,0,3-Feb
User102,1,0,0,0,0,35 to 44,Male,1: India,1: USA,1: New Jersey,1: English,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis)|Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Python,15-20,3,0,10-May
User256,1,0,0,0,0,35 to 44,Male,1: Poland,1: US,1: Maryland (MD),1: Polish,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Bachelors Degree,12-15 hours per week,Yes,Perl,15-Oct,1,0,1
User292,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: RI,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend night (starting between 9PM and 12AM).,Computing (Hardware)|Computing (Mobile)|Computing (Software)|Consulting|Education (College),Bachelors Degree,6-9 hours per week,Yes,C,10-May,2,0,0
User257,1,0,0,0,0,35 to 44,Male,1: Turkey,1: USA,1: California,1: Turkish,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday afternoon (starting between 1PM and 4PM).,Computing (Data & Data Analysis),Bachelors Degree,12-15 hours per week,Yes,Python,15-Oct,1,0,3-Feb
User312,1,0,0,0,0,18 to 24,Male,1: US,1: US,1: MD,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Other; Specify Below),Bachelors Degree,21+ hours per week,No,Java,3-Jan,1,0,1
User258,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Illinois,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Accounting/Finance|Computing (Data & Data Analysis)|Computing (Software)|Consulting,Bachelors Degree,6-9 hours per week,Yes,C#,10-May,1,0,0
User259,1,0,0,0,0,35 to 44,Female,1: united states,1: united states,1: california,1: english,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,18-21 hours per week,Yes,C++,20+,2,0,10+
User260,1,0,0,0,0,35 to 44,Male,1: US,1: US,1: NE,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekend afternoon (starting between 1PM and 4PM).,Computing (Software),Bachelors Degree,6-9 hours per week,Yes,Java,15-20,3,0,0
User261,1,0,0,0,0,18 to 24,Male,1: USA,1: USA,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Engineering,Bachelors Degree,6-9 hours per week,Yes,Python,10-May,3,0,0
User35,1,0,0,0,0,18 to 24,Male,1: United States,1: United States,1: CA,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Engineering,Bachelors Degree,12-15 hours per week,Yes,C++,3-Jan,4,0,0
User262,1,0,0,0,0,18 to 24,Male,1: United States,1: United States,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software)|Consulting|EntrepFirst210urship,Bachelors Degree,9-12 hours per week,Yes,Python,3-Jan,2,0,0
User263,1,0,0,0,0,25 to 34,Male,1: India,1: United States,1: Washington,1: English,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).,Architecture/Design|Computing (Data & Data Analysis)|Computing (Software),Masters Degree,6-9 hours per week,Yes,C#,15-Oct,2,0,3-Feb
User103,1,0,0,0,0,25 to 34,Male,1: Ukraine,1: USA,1: New York,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,6-9 hours per week,Yes,C++,5-Mar,1,0,0
User28,1,0,0,0,0,25 to 34,Male,1: Kazakhstan,1: USA,1: California,1: Russian,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekend morning (starting between 9AM and 12PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Accounting/Finance|Computing (Software)|Management,Masters Degree,9-12 hours per week,Yes,Java,3-Jan,2,0,5-Mar
User264,1,0,0,0,0,35 to 44,Male,1: India,1: USA,1: NJ,1: English,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend night (starting between 9PM and 12AM).,Accounting/Finance|Computing (Software),Bachelors Degree,18-21 hours per week,Yes,C#,15-20,1,0,0
User265,1,0,0,0,0,25 to 34,Male,1: Mexico,1: United States,1: Virginia,1: SLast218ish,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Java,10-May,1,0,3-Feb
User266,1,0,0,0,0,18 to 24,Female,1: India,1: India,1: Tamil Nadu,1: Tamil,Fully fluent (non-native speaker),"UTC +05:00 (Central Asia, India)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend night (starting between 9PM and 12AM).,"Computing (HCI, UI, UX)|Computing (Mobile)|Computing (Software)",Bachelors Degree,9-12 hours per week,Yes,Java,5-Mar,4,0,10-May
User29,1,0,0,0,0,35 to 44,Male,1: India,1: USA,1: CA,1: Hindi,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekend morning (starting between 9AM and 12PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Software),Masters Degree,3-6 hours per week,Yes,Java,15-Oct,4,0,3-Feb
User104,1,0,0,0,0,25 to 34,Female,1: Cuba,1: USA,1: Florida,1: SLast218ish,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software),Masters Degree,6-9 hours per week,No,Java,10-May,1,0,1
User39,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Texas,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,"Computing (Data & Data Analysis)|Computing (Hardware)|Computing (HCI, UI, UX)|Computing (Mobile)|Computing (NetworLast192)|Computing (Software)|Computing (Other; Specify Below)|Education (College)|Education (Non-Traditional)|EntrepFirst210urship",Bachelors Degree,3-6 hours per week,Yes,C++,10-May,0,0,5-Mar
User267,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Pennsylvania,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Software)|Engineering,Bachelors Degree,12-15 hours per week,Yes,Java,10-May,2,0,0
User293,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: CA,1: english,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis)|Consulting,Bachelors Degree,12-15 hours per week,Yes,Visual Basic,5-Mar,1,0,10-May
User105,1,0,0,0,0,35 to 44,Male,1: South Africa,1: United States,1: California (CA),1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Masters Degree,9-12 hours per week,Yes,Python,3-Jan,1,0,3-Feb
User106,1,0,0,0,0,35 to 44,Male,1: India,1: United States,1: California,1: Marathi,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software),Bachelors Degree,12-15 hours per week,No,C++,10-May,1,0,0
User353,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Washington,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday afternoon (starting between 1PM and 4PM).|A weekend morning (starting between 9AM and 12PM).,Computing (Software),No Answer,<3 hours per week,Yes,Lisp,5-Mar,0,0,5-Mar
User36,1,0,0,0,0,25 to 34,Male,1: China,1: United States,1: Georgia,1: Chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Doctoral Degree,12-15 hours per week,No,Java,3-Jan,6,0,3-Feb
User268,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: CA,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Hardware)|Computing (Mobile)|Computing (Software)|Management|Sales/First212eting,Masters Degree,3-6 hours per week,Yes,Python,15-Oct,1,0,10+
User50,1,0,0,0,0,35 to 44,Female,1: China,1: USA,1: PA,1: Chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend night (starting between 9PM and 12AM).,Research/Academia,Doctoral Degree,18-21 hours per week,Yes,Python,3-Jan,2,0,10-May
User107,1,0,0,0,0,25 to 34,Male,1: China,1: USA,1: NJ,1: Chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Computing (Software),Masters Degree,9-12 hours per week,Yes,C,5-Mar,4,0,0
User108,1,0,0,0,0,35 to 44,Male,1: China,1: US,1: SC,1: Chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday afternoon (starting between 1PM and 4PM).,Education (College)|EntrepFirst210urship|Research/Academia,Doctoral Degree,9-12 hours per week,No,C++,10-May,1,0,0
User369,1,0,0,0,0,18 to 24,Female,1: United States,1: United States,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,3-6 hours per week,Yes,Java,5-Mar,1,0,1
User269,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: CA,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (NetworLast192),Bachelors Degree,12-15 hours per week,Yes,Python,15-Oct,5,0,10+
User294,1,0,0,0,0,18 to 24,Male,1: USA,1: USA,1: Arizona,1: English,Native speaker,"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Engineering,Bachelors Degree,9-12 hours per week,Yes,Python,3-Jan,1,0,1
User334,1,0,0,0,0,25 to 34,Male,1: Indonesia,1: Indonesia,1: Java,1: Indonesian,Fully fluent (non-native speaker),"UTC +07:00 (Southeast Asia, Eastern-Central Asia)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,Computing (NetworLast192)|Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Java,10-May,7,0,3-Feb
User110,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: NJ,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).,Computing (Software),Bachelors Degree,15-18 hours per week,Yes,Java,10-May,0,0,5-Mar
User271,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Illinois,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Python,10-May,1,0,0
User272,1,0,0,0,0,35 to 44,Female,1: USA,1: USA,1: Virginia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).,Education (K-12),Masters Degree,6-9 hours per week,Yes,Python,3-Jan,0,0,3-Feb
User273,1,0,0,0,0,18 to 24,Male,1: USA,1: USA,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,12-15 hours per week,Yes,JavaScript,3-Jan,2,0,10+
User274,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Colorado,1: English,Native speaker,"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)",A weekday morning (starting between 9AM and 12PM).|A weekday evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,12-15 hours per week,Yes,Java,15-Oct,3,0,1
User276,1,0,0,0,0,35 to 44,Male,1: usa,1: usa,1: or,1: english,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,"Computing (HCI, UI, UX)|Computing (Mobile)|Computing (Software)|Computing (Other; Specify Below)",Bachelors Degree,<3 hours per week,Yes,Java,20+,4,0,0
User113,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Oregon (OR),1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Engineering|EntrepFirst210urship|Management,Bachelors Degree,12-15 hours per week,Yes,Python,5-Mar,2,0,3-Feb
User114,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: VA,1: American,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend morning (starting between 9AM and 12PM).,Computing (Software),Bachelors Degree,6-9 hours per week,Yes,C#,5-Mar,1,0,3-Feb
User335,1,0,0,0,0,25 to 34,Male,1: China,1: USA,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),No Answer,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,C++,10-May,4,0,5-Mar
